Label (Grouping),Alabama!!Number!!Estimate,Alabama!!Number!!Margin of Error,Alabama!!Percent Distribution!!Estimate,Alabama!!Percent Distribution!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Number!!Estimate,Alaska!!Number!!Margin of Error,Alaska!!Percent Distribution!!Estimate,Alaska!!Percent Distribution!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Number!!Estimate,Arizona!!Number!!Margin of Error,Arizona!!Percent Distribution!!Estimate,Arizona!!Percent Distribution!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Number!!Estimate,Arkansas!!Number!!Margin of Error,Arkansas!!Percent Distribution!!Estimate,Arkansas!!Percent Distribution!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Number!!Estimate,California!!Number!!Margin of Error,California!!Percent Distribution!!Estimate,California!!Percent Distribution!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Number!!Estimate,Colorado!!Number!!Margin of Error,Colorado!!Percent Distribution!!Estimate,Colorado!!Percent Distribution!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Number!!Estimate,Connecticut!!Number!!Margin of Error,Connecticut!!Percent Distribution!!Estimate,Connecticut!!Percent Distribution!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Number!!Estimate,Delaware!!Number!!Margin of Error,Delaware!!Percent Distribution!!Estimate,Delaware!!Percent Distribution!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Number!!Estimate,District of Columbia!!Number!!Margin of Error,District of Columbia!!Percent Distribution!!Estimate,District of Columbia!!Percent Distribution!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Number!!Estimate,Florida!!Number!!Margin of Error,Florida!!Percent Distribution!!Estimate,Florida!!Percent Distribution!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Number!!Estimate,Georgia!!Number!!Margin of Error,Georgia!!Percent Distribution!!Estimate,Georgia!!Percent Distribution!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Number!!Estimate,Hawaii!!Number!!Margin of Error,Hawaii!!Percent Distribution!!Estimate,Hawaii!!Percent Distribution!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Number!!Estimate,Idaho!!Number!!Margin of Error,Idaho!!Percent Distribution!!Estimate,Idaho!!Percent Distribution!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Number!!Estimate,Illinois!!Number!!Margin of Error,Illinois!!Percent Distribution!!Estimate,Illinois!!Percent Distribution!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Number!!Estimate,Indiana!!Number!!Margin of Error,Indiana!!Percent Distribution!!Estimate,Indiana!!Percent Distribution!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Number!!Estimate,Iowa!!Number!!Margin of Error,Iowa!!Percent Distribution!!Estimate,Iowa!!Percent Distribution!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Number!!Estimate,Kansas!!Number!!Margin of Error,Kansas!!Percent Distribution!!Estimate,Kansas!!Percent Distribution!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Number!!Estimate,Kentucky!!Number!!Margin of Error,Kentucky!!Percent Distribution!!Estimate,Kentucky!!Percent Distribution!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Number!!Estimate,Louisiana!!Number!!Margin of Error,Louisiana!!Percent Distribution!!Estimate,Louisiana!!Percent Distribution!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Number!!Estimate,Maine!!Number!!Margin of Error,Maine!!Percent Distribution!!Estimate,Maine!!Percent Distribution!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Number!!Estimate,Maryland!!Number!!Margin of Error,Maryland!!Percent Distribution!!Estimate,Maryland!!Percent Distribution!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Number!!Estimate,Massachusetts!!Number!!Margin of Error,Massachusetts!!Percent Distribution!!Estimate,Massachusetts!!Percent Distribution!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Number!!Estimate,Michigan!!Number!!Margin of Error,Michigan!!Percent Distribution!!Estimate,Michigan!!Percent Distribution!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Number!!Estimate,Minnesota!!Number!!Margin of Error,Minnesota!!Percent Distribution!!Estimate,Minnesota!!Percent Distribution!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Number!!Estimate,Mississippi!!Number!!Margin of Error,Mississippi!!Percent Distribution!!Estimate,Mississippi!!Percent Distribution!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Number!!Estimate,Missouri!!Number!!Margin of Error,Missouri!!Percent Distribution!!Estimate,Missouri!!Percent Distribution!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Number!!Estimate,Montana!!Number!!Margin of Error,Montana!!Percent Distribution!!Estimate,Montana!!Percent Distribution!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Number!!Estimate,Nebraska!!Number!!Margin of Error,Nebraska!!Percent Distribution!!Estimate,Nebraska!!Percent Distribution!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Number!!Estimate,Nevada!!Number!!Margin of Error,Nevada!!Percent Distribution!!Estimate,Nevada!!Percent Distribution!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Number!!Estimate,New Hampshire!!Number!!Margin of Error,New Hampshire!!Percent Distribution!!Estimate,New Hampshire!!Percent Distribution!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Number!!Estimate,New Jersey!!Number!!Margin of Error,New Jersey!!Percent Distribution!!Estimate,New Jersey!!Percent Distribution!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Number!!Estimate,New Mexico!!Number!!Margin of Error,New Mexico!!Percent Distribution!!Estimate,New Mexico!!Percent Distribution!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Number!!Estimate,New York!!Number!!Margin of Error,New York!!Percent Distribution!!Estimate,New York!!Percent Distribution!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Number!!Estimate,North Carolina!!Number!!Margin of Error,North Carolina!!Percent Distribution!!Estimate,North Carolina!!Percent Distribution!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Number!!Estimate,North Dakota!!Number!!Margin of Error,North Dakota!!Percent Distribution!!Estimate,North Dakota!!Percent Distribution!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Number!!Estimate,Ohio!!Number!!Margin of Error,Ohio!!Percent Distribution!!Estimate,Ohio!!Percent Distribution!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Number!!Estimate,Oklahoma!!Number!!Margin of Error,Oklahoma!!Percent Distribution!!Estimate,Oklahoma!!Percent Distribution!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Number!!Estimate,Oregon!!Number!!Margin of Error,Oregon!!Percent Distribution!!Estimate,Oregon!!Percent Distribution!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Number!!Estimate,Pennsylvania!!Number!!Margin of Error,Pennsylvania!!Percent Distribution!!Estimate,Pennsylvania!!Percent Distribution!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Number!!Estimate,Rhode Island!!Number!!Margin of Error,Rhode Island!!Percent Distribution!!Estimate,Rhode Island!!Percent Distribution!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Number!!Estimate,South Carolina!!Number!!Margin of Error,South Carolina!!Percent Distribution!!Estimate,South Carolina!!Percent Distribution!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Number!!Estimate,South Dakota!!Number!!Margin of Error,South Dakota!!Percent Distribution!!Estimate,South Dakota!!Percent Distribution!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Number!!Estimate,Tennessee!!Number!!Margin of Error,Tennessee!!Percent Distribution!!Estimate,Tennessee!!Percent Distribution!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Number!!Estimate,Texas!!Number!!Margin of Error,Texas!!Percent Distribution!!Estimate,Texas!!Percent Distribution!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Number!!Estimate,Utah!!Number!!Margin of Error,Utah!!Percent Distribution!!Estimate,Utah!!Percent Distribution!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Number!!Estimate,Vermont!!Number!!Margin of Error,Vermont!!Percent Distribution!!Estimate,Vermont!!Percent Distribution!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Number!!Estimate,Virginia!!Number!!Margin of Error,Virginia!!Percent Distribution!!Estimate,Virginia!!Percent Distribution!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Number!!Estimate,Washington!!Number!!Margin of Error,Washington!!Percent Distribution!!Estimate,Washington!!Percent Distribution!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Number!!Estimate,West Virginia!!Number!!Margin of Error,West Virginia!!Percent Distribution!!Estimate,West Virginia!!Percent Distribution!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Number!!Estimate,Wisconsin!!Number!!Margin of Error,Wisconsin!!Percent Distribution!!Estimate,Wisconsin!!Percent Distribution!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Number!!Estimate,Wyoming!!Number!!Margin of Error,Wyoming!!Percent Distribution!!Estimate,Wyoming!!Percent Distribution!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Number!!Estimate,Puerto Rico!!Number!!Margin of Error,Puerto Rico!!Percent Distribution!!Estimate,Puerto Rico!!Percent Distribution!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Households,"1,933,150","±5,364","1,933,150","±5,364","59,609",±377,"264,376","±1,393","264,376","±1,393","86,370","±1,083","2,739,136","±5,481","2,739,136","±5,481","72,581",±450,"1,171,694","±4,301","1,171,694","±4,301","56,335",±422,"13,315,822","±16,341","13,315,822","±16,341","91,905",±277,"2,278,044","±4,293","2,278,044","±4,293","87,598",±508,"1,409,807","±3,257","1,409,807","±3,257","90,213",±730,"389,000","±1,574","389,000","±1,574","79,325","±1,227","315,785","±1,500","315,785","±1,500","101,722","±1,569","8,353,441","±20,969","8,353,441","±20,969","67,917",±259,"3,946,490","±8,824","3,946,490","±8,824","71,355",±353,"483,906","±1,934","483,906","±1,934","94,814",±994,"675,323","±2,094","675,323","±2,094","70,214",±715,"4,968,761","±7,953","4,968,761","±7,953","78,433",±297,"2,653,596","±6,425","2,653,596","±6,425","67,173",±383,"1,290,139","±4,032","1,290,139","±4,032","70,571",±395,"1,148,635","±4,002","1,148,635","±4,002","69,747",±479,"1,769,102","±5,421","1,769,102","±5,421","60,183",±443,"1,765,264","±5,601","1,765,264","±5,601","57,852",±468,"580,172","±2,103","580,172","±2,103","68,251",±611,"2,318,124","±4,316","2,318,124","±4,316","98,461",±511,"2,740,995","±5,239","2,740,995","±5,239","96,505",±551,"4,009,253","±7,688","4,009,253","±7,688","68,505",±307,"2,256,126","±5,182","2,256,126","±5,182","84,313",±348,"1,121,269","±4,612","1,121,269","±4,612","52,985",±527,"2,458,324","±6,327","2,458,324","±6,327","65,920",±361,"443,917","±1,940","443,917","±1,940","66,341",±748,"776,379","±2,049","776,379","±2,049","71,722",±577,"1,163,671","±3,143","1,163,671","±3,143","71,646",±495,"545,116","±1,916","545,116","±1,916","90,845",±966,"3,438,162","±6,410","3,438,162","±6,410","97,126",±605,"812,852","±2,360","812,852","±2,360","58,722",±581,"7,604,523","±13,178","7,604,523","±13,178","81,386",±350,"4,105,232","±9,448","4,105,232","±9,448","66,186",±380,"320,038","±1,758","320,038","±1,758","73,959","±1,131","4,789,408","±9,328","4,789,408","±9,328","66,990",±272,"1,522,711","±3,458","1,522,711","±3,458","61,364",±451,"1,680,800","±3,418","1,680,800","±3,418","76,632",±539,"5,193,727","±8,465","5,193,727","±8,465","73,170",±347,"432,219","±1,811","432,219","±1,811","81,370","±1,213","2,023,085","±5,487","2,023,085","±5,487","63,623",±486,"351,182","±1,415","351,182","±1,415","69,457",±788,"2,713,635","±7,405","2,713,635","±7,405","64,035",±350,"10,490,553","±15,608","10,490,553","±15,608","73,035",±227,"1,062,819","±2,820","1,062,819","±2,820","86,833",±674,"265,858","±1,435","265,858","±1,435","74,014","±1,049","3,289,776","±7,149","3,289,776","±7,149","87,249",±428,"2,979,272","±5,779","2,979,272","±5,779","90,325",±433,"716,040","±2,889","716,040","±2,889","55,217",±577,"2,425,488","±4,639","2,425,488","±4,639","72,458",±372,"234,156","±1,243","234,156","±1,243","72,495","±1,201","1,219,658","±4,757","1,219,658","±4,757","24,002",±222
        One race--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            White,"1,319,522","±4,968",68.30%,±0.2,"69,042",±508,"184,598","±1,592",69.80%,±0.5,"94,315","±1,425","2,010,006","±6,847",73.40%,±0.2,"75,939",±515,"889,300","±4,274",75.90%,±0.2,"60,756",±630,"7,365,284","±15,249",55.30%,±0.1,"97,859",±393,"1,840,522","±4,871",80.80%,±0.2,"91,475",±531,"1,049,902","±4,207",74.50%,±0.2,"98,855",±858,"265,708","±1,937",68.30%,±0.4,"86,094","±1,746","140,029","±1,515",44.30%,±0.5,"160,745","±3,253","5,804,044","±18,298",69.50%,±0.1,"72,212",±303,"2,279,982","±8,239",57.80%,±0.1,"81,445",±498,"144,074","±1,445",29.80%,±0.3,"93,896","±1,943","595,796","±2,690",88.20%,±0.3,"71,661",±714,"3,504,952","±8,505",70.50%,±0.1,"85,060",±373,"2,199,594","±6,562",82.90%,±0.1,"70,740",±396,"1,164,823","±4,271",90.30%,±0.2,"72,363",±406,"961,327","±4,312",83.70%,±0.2,"72,357",±547,"1,535,822","±5,231",86.80%,±0.1,"62,242",±487,"1,108,353","±4,715",62.80%,±0.2,"70,270",±651,"547,502","±2,223",94.40%,±0.2,"68,783",±626,"1,294,310","±4,737",55.80%,±0.2,"109,387",±644,"2,123,635","±5,970",77.50%,±0.1,"102,701",±606,"3,161,205","±8,173",78.80%,±0.1,"73,039",±332,"1,920,651","±5,141",85.10%,±0.1,"87,692",±398,"666,753","±3,759",59.50%,±0.2,"65,518",±884,"2,007,484","±6,241",81.70%,±0.1,"69,547",±368,"400,391","±2,149",90.20%,±0.3,"68,005",±751,"670,669","±2,118",86.40%,±0.2,"74,157",±574,"734,284","±3,564",63.10%,±0.2,"77,786",±748,"503,108","±2,258",92.30%,±0.3,"91,394",±986,"2,223,559","±7,984",64.70%,±0.2,"105,392",±638,"530,675","±3,487",65.30%,±0.4,"63,910",±842,"4,882,730","±12,788",64.20%,±0.1,"90,866",±395,"2,823,700","±8,269",68.80%,±0.1,"73,675",±499,"281,863","±1,828",88.10%,±0.4,"77,950",±964,"3,883,424","±9,738",81.10%,±0.1,"71,843",±263,"1,118,735","±3,448",73.50%,±0.2,"65,469",±576,"1,398,790","±4,449",83.20%,±0.2,"77,627",±641,"4,189,574","±10,016",80.70%,±0.1,"77,962",±336,"344,003","±2,248",79.60%,±0.4,"86,467","±1,483","1,380,721","±4,845",68.20%,±0.2,"73,204",±614,"308,323","±1,602",87.80%,±0.3,"72,498","±1,026","2,103,243","±7,035",77.50%,±0.1,"68,515",±365,"6,596,993","±15,364",62.90%,±0.1,"80,134",±269,"913,788","±3,402",86.00%,±0.2,"89,462",±737,"250,872","±1,506",94.40%,±0.2,"74,499",±994,"2,232,827","±7,057",67.90%,±0.1,"93,691",±496,"2,255,646","±6,368",75.70%,±0.1,"91,601",±455,"666,174","±2,975",93.00%,±0.2,"55,826",±614,"2,102,484","±5,381",86.70%,±0.1,"75,803",±394,"211,944","±1,558",90.50%,±0.4,"73,542","±1,342","521,027","±3,630",42.70%,±0.3,"24,723",±339
            Black or African American,"505,713","±3,314",26.20%,±0.2,"40,661",±551,"8,554",±573,3.20%,±0.2,"71,857","±7,592","115,832","±2,011",4.20%,±0.1,"58,184","±1,559","174,437","±1,959",14.90%,±0.2,"37,395",±857,"808,628","±5,886",6.10%,±0.1,"64,513",±881,"85,914","±1,936",3.80%,±0.1,"61,343","±2,306","141,712","±2,347",10.10%,±0.2,"59,728","±1,835","81,380","±1,261",20.90%,±0.3,"58,385","±2,598","131,600","±1,652",41.70%,±0.4,"57,076","±1,993","1,136,537","±5,650",13.60%,±0.1,"51,249",±620,"1,230,021","±5,180",31.20%,±0.1,"55,010",±547,"11,297",±668,2.30%,±0.1,"80,207","±5,827","3,359",±401,0.50%,±0.1,"54,727","±9,198","687,624","±3,534",13.80%,±0.1,"46,717",±594,"250,179","±2,977",9.40%,±0.1,"42,067",±797,"41,348","±1,121",3.20%,±0.1,"40,592","±1,874","61,750","±1,349",5.40%,±0.1,"46,145","±1,841","141,643","±1,857",8.00%,±0.1,"44,196","±1,118","528,562","±3,458",29.90%,±0.2,"37,015",±576,"5,890",±401,1.00%,±0.1,"53,407","±4,078","694,826","±3,233",30.00%,±0.1,"79,161",±929,"170,561","±2,313",6.20%,±0.1,"67,044","±1,814","526,935","±3,313",13.10%,±0.1,"42,171",±541,"122,812","±1,717",5.40%,±0.1,"49,738","±1,516","404,685","±2,752",36.10%,±0.2,"36,263",±592,"275,769","±2,468",11.20%,±0.1,"44,293",±905,"1,513",±237,0.30%,±0.1,"50,676","±5,142","33,766",±654,4.30%,±0.1,"45,287","±2,534","110,872","±1,816",9.50%,±0.2,"48,022","±1,321","5,908",±561,1.10%,±0.1,"72,946","±5,178","443,990","±3,050",12.90%,±0.1,"65,351","±1,017","17,103",±808,2.10%,±0.1,"48,987","±3,932","1,082,298","±5,668",14.20%,±0.1,"58,805",±605,"864,244","±4,949",21.10%,±0.1,"47,088",±452,"9,449",±612,3.00%,±0.2,"49,369","±6,293","591,793","±4,208",12.40%,±0.1,"40,499",±490,"109,786","±1,470",7.20%,±0.1,"42,145",±937,"29,200","±1,299",1.70%,±0.1,"56,124","±4,078","531,401","±4,315",10.20%,±0.1,"45,944",±674,"23,470","±1,095",5.40%,±0.3,"61,614","±4,455","509,727","±4,068",25.20%,±0.2,"42,672",±786,"6,174",±485,1.80%,±0.1,"56,399","±4,111","436,390","±2,786",16.10%,±0.1,"46,708",±661,"1,345,146","±6,181",12.80%,±0.1,"55,459",±434,"10,511",±767,1.00%,±0.1,"57,433","±4,487","2,250",±306,0.80%,±0.1,"52,736","±14,324","617,703","±3,728",18.80%,±0.1,"60,201",±767,"108,135","±2,039",3.60%,±0.1,"65,817","±1,994","23,110",±911,3.20%,±0.1,"38,004","±2,546","133,253","±1,864",5.50%,±0.1,"38,732","±1,108","1,579",±256,0.70%,±0.1,"56,046","±19,865","110,099","±2,019",9.00%,±0.2,"22,924",±691
            American Indian and Alaska Native,"7,629",±601,0.40%,±0.1,"58,020","±8,735","29,151",±824,11.00%,±0.3,"56,139","±1,959","88,117","±1,645",3.20%,±0.1,"46,994","±1,114","5,706",±399,0.50%,±0.1,"51,043","±5,100","120,392","±2,365",0.90%,±0.1,"75,076","±2,055","20,311",±997,0.90%,±0.1,"59,896","±3,112","3,348",±476,0.20%,±0.1,"47,349","±13,531","1,254",±280,0.30%,±0.1,"53,632","±13,428","1,269",±321,0.40%,±0.1,"60,390","±18,412","19,338","±1,033",0.20%,±0.1,"62,507","±4,097","11,430",±798,0.30%,±0.1,"51,024","±4,840","1,744",±287,0.40%,±0.1,"61,225","±15,704","7,431",±515,1.10%,±0.1,"47,393","±5,223","16,621","±1,034",0.30%,±0.1,"70,669","±4,431","4,935",±528,0.20%,±0.1,"56,868","±6,872","3,272",±324,0.30%,±0.1,"45,000","±4,804","7,054",±543,0.60%,±0.1,"57,098","±9,192","2,173",±289,0.10%,±0.1,"38,021","±9,085","8,739",±701,0.50%,±0.1,"56,544","±4,666","2,543",±249,0.40%,±0.1,"51,797","±11,765","5,857",±492,0.30%,±0.1,"73,253","±9,236","5,104",±454,0.20%,±0.1,"60,146","±6,823","16,586",±688,0.40%,±0.1,"53,373","±2,451","16,123",±722,0.70%,±0.1,"45,289","±2,831","4,102",±381,0.40%,±0.1,"44,258","±4,520","6,201",±413,0.30%,±0.1,"51,107","±6,188","17,769",±598,4.00%,±0.1,"39,077","±2,577","5,271",±391,0.70%,±0.1,"51,824","±8,383","14,628",±876,1.30%,±0.1,"55,913","±2,878",836,±222,0.20%,±0.1,"66,667","±21,860","9,399",±699,0.30%,±0.1,"79,787","±8,585","56,437","±1,045",6.90%,±0.1,"42,232","±1,675","30,225","±1,062",0.40%,±0.1,"59,483","±3,843","39,369",±821,1.00%,±0.1,"43,180","±1,978","9,893",±442,3.10%,±0.1,"43,816","±4,023","6,883",±574,0.10%,±0.1,"40,007","±4,629","98,101","±1,460",6.40%,±0.1,"55,468","±1,004","16,580",±768,1.00%,±0.1,"60,194","±4,036","6,855",±642,0.10%,±0.1,"55,137","±6,838","1,235",±310,0.30%,±0.1,"60,840","±17,617","5,602",±492,0.30%,±0.1,"46,606","±4,504","17,132",±496,4.90%,±0.1,"31,901","±1,955","5,130",±459,0.20%,±0.1,"55,022","±7,006","58,329","±2,139",0.60%,±0.1,"67,936","±2,218","9,399",±625,0.90%,±0.1,"61,542","±4,918",514,±110,0.20%,±0.1,"48,725","±1,302","7,865",±629,0.20%,±0.1,"83,852","±9,847","30,087","±1,146",1.00%,±0.1,"64,058","±2,977",662,±152,0.10%,±0.1,"42,222","±6,737","15,764",±643,0.60%,±0.1,"53,521","±3,799","3,480",±285,1.50%,±0.1,"57,667","±12,775","1,991",±356,0.20%,±0.1,"22,263","±4,867"
