Label (Grouping),Alabama!!Number!!Estimate,Alabama!!Number!!Margin of Error,Alabama!!Percent Distribution!!Estimate,Alabama!!Percent Distribution!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Number!!Estimate,Alaska!!Number!!Margin of Error,Alaska!!Percent Distribution!!Estimate,Alaska!!Percent Distribution!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Number!!Estimate,Arizona!!Number!!Margin of Error,Arizona!!Percent Distribution!!Estimate,Arizona!!Percent Distribution!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Number!!Estimate,Arkansas!!Number!!Margin of Error,Arkansas!!Percent Distribution!!Estimate,Arkansas!!Percent Distribution!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Number!!Estimate,California!!Number!!Margin of Error,California!!Percent Distribution!!Estimate,California!!Percent Distribution!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Number!!Estimate,Colorado!!Number!!Margin of Error,Colorado!!Percent Distribution!!Estimate,Colorado!!Percent Distribution!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Number!!Estimate,Connecticut!!Number!!Margin of Error,Connecticut!!Percent Distribution!!Estimate,Connecticut!!Percent Distribution!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Number!!Estimate,Delaware!!Number!!Margin of Error,Delaware!!Percent Distribution!!Estimate,Delaware!!Percent Distribution!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Number!!Estimate,District of Columbia!!Number!!Margin of Error,District of Columbia!!Percent Distribution!!Estimate,District of Columbia!!Percent Distribution!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Number!!Estimate,Florida!!Number!!Margin of Error,Florida!!Percent Distribution!!Estimate,Florida!!Percent Distribution!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Number!!Estimate,Georgia!!Number!!Margin of Error,Georgia!!Percent Distribution!!Estimate,Georgia!!Percent Distribution!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Number!!Estimate,Hawaii!!Number!!Margin of Error,Hawaii!!Percent Distribution!!Estimate,Hawaii!!Percent Distribution!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Number!!Estimate,Idaho!!Number!!Margin of Error,Idaho!!Percent Distribution!!Estimate,Idaho!!Percent Distribution!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Number!!Estimate,Illinois!!Number!!Margin of Error,Illinois!!Percent Distribution!!Estimate,Illinois!!Percent Distribution!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Number!!Estimate,Indiana!!Number!!Margin of Error,Indiana!!Percent Distribution!!Estimate,Indiana!!Percent Distribution!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Number!!Estimate,Iowa!!Number!!Margin of Error,Iowa!!Percent Distribution!!Estimate,Iowa!!Percent Distribution!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Number!!Estimate,Kansas!!Number!!Margin of Error,Kansas!!Percent Distribution!!Estimate,Kansas!!Percent Distribution!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Number!!Estimate,Kentucky!!Number!!Margin of Error,Kentucky!!Percent Distribution!!Estimate,Kentucky!!Percent Distribution!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Number!!Estimate,Louisiana!!Number!!Margin of Error,Louisiana!!Percent Distribution!!Estimate,Louisiana!!Percent Distribution!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Number!!Estimate,Maine!!Number!!Margin of Error,Maine!!Percent Distribution!!Estimate,Maine!!Percent Distribution!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Number!!Estimate,Maryland!!Number!!Margin of Error,Maryland!!Percent Distribution!!Estimate,Maryland!!Percent Distribution!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Number!!Estimate,Massachusetts!!Number!!Margin of Error,Massachusetts!!Percent Distribution!!Estimate,Massachusetts!!Percent Distribution!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Number!!Estimate,Michigan!!Number!!Margin of Error,Michigan!!Percent Distribution!!Estimate,Michigan!!Percent Distribution!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Number!!Estimate,Minnesota!!Number!!Margin of Error,Minnesota!!Percent Distribution!!Estimate,Minnesota!!Percent Distribution!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Number!!Estimate,Mississippi!!Number!!Margin of Error,Mississippi!!Percent Distribution!!Estimate,Mississippi!!Percent Distribution!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Number!!Estimate,Missouri!!Number!!Margin of Error,Missouri!!Percent Distribution!!Estimate,Missouri!!Percent Distribution!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Number!!Estimate,Montana!!Number!!Margin of Error,Montana!!Percent Distribution!!Estimate,Montana!!Percent Distribution!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Number!!Estimate,Nebraska!!Number!!Margin of Error,Nebraska!!Percent Distribution!!Estimate,Nebraska!!Percent Distribution!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Number!!Estimate,Nevada!!Number!!Margin of Error,Nevada!!Percent Distribution!!Estimate,Nevada!!Percent Distribution!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Number!!Estimate,New Hampshire!!Number!!Margin of Error,New Hampshire!!Percent Distribution!!Estimate,New Hampshire!!Percent Distribution!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Number!!Estimate,New Jersey!!Number!!Margin of Error,New Jersey!!Percent Distribution!!Estimate,New Jersey!!Percent Distribution!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Number!!Estimate,New Mexico!!Number!!Margin of Error,New Mexico!!Percent Distribution!!Estimate,New Mexico!!Percent Distribution!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Number!!Estimate,New York!!Number!!Margin of Error,New York!!Percent Distribution!!Estimate,New York!!Percent Distribution!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Number!!Estimate,North Carolina!!Number!!Margin of Error,North Carolina!!Percent Distribution!!Estimate,North Carolina!!Percent Distribution!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Number!!Estimate,North Dakota!!Number!!Margin of Error,North Dakota!!Percent Distribution!!Estimate,North Dakota!!Percent Distribution!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Number!!Estimate,Ohio!!Number!!Margin of Error,Ohio!!Percent Distribution!!Estimate,Ohio!!Percent Distribution!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Number!!Estimate,Oklahoma!!Number!!Margin of Error,Oklahoma!!Percent Distribution!!Estimate,Oklahoma!!Percent Distribution!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Number!!Estimate,Oregon!!Number!!Margin of Error,Oregon!!Percent Distribution!!Estimate,Oregon!!Percent Distribution!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Number!!Estimate,Pennsylvania!!Number!!Margin of Error,Pennsylvania!!Percent Distribution!!Estimate,Pennsylvania!!Percent Distribution!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Number!!Estimate,Rhode Island!!Number!!Margin of Error,Rhode Island!!Percent Distribution!!Estimate,Rhode Island!!Percent Distribution!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Number!!Estimate,South Carolina!!Number!!Margin of Error,South Carolina!!Percent Distribution!!Estimate,South Carolina!!Percent Distribution!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Number!!Estimate,South Dakota!!Number!!Margin of Error,South Dakota!!Percent Distribution!!Estimate,South Dakota!!Percent Distribution!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Number!!Estimate,Tennessee!!Number!!Margin of Error,Tennessee!!Percent Distribution!!Estimate,Tennessee!!Percent Distribution!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Number!!Estimate,Texas!!Number!!Margin of Error,Texas!!Percent Distribution!!Estimate,Texas!!Percent Distribution!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Number!!Estimate,Utah!!Number!!Margin of Error,Utah!!Percent Distribution!!Estimate,Utah!!Percent Distribution!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Number!!Estimate,Vermont!!Number!!Margin of Error,Vermont!!Percent Distribution!!Estimate,Vermont!!Percent Distribution!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Number!!Estimate,Virginia!!Number!!Margin of Error,Virginia!!Percent Distribution!!Estimate,Virginia!!Percent Distribution!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Number!!Estimate,Washington!!Number!!Margin of Error,Washington!!Percent Distribution!!Estimate,Washington!!Percent Distribution!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Number!!Estimate,West Virginia!!Number!!Margin of Error,West Virginia!!Percent Distribution!!Estimate,West Virginia!!Percent Distribution!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Number!!Estimate,Wisconsin!!Number!!Margin of Error,Wisconsin!!Percent Distribution!!Estimate,Wisconsin!!Percent Distribution!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Number!!Estimate,Wyoming!!Number!!Margin of Error,Wyoming!!Percent Distribution!!Estimate,Wyoming!!Percent Distribution!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Number!!Estimate,Puerto Rico!!Number!!Margin of Error,Puerto Rico!!Percent Distribution!!Estimate,Puerto Rico!!Percent Distribution!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Households,"1,856,695","±5,529","1,856,695","±5,529","46,472",±301,"252,536","±1,271","252,536","±1,271","76,114",±979,"2,482,311","±6,429","2,482,311","±6,429","53,510",±259,"1,147,291","±4,059","1,147,291","±4,059","43,813",±401,"12,888,128","±18,518","12,888,128","±18,518","67,169",±192,"2,082,531","±4,593","2,082,531","±4,593","65,458",±317,"1,361,755","±3,669","1,361,755","±3,669","73,781",±450,"352,357","±1,633","352,357","±1,633","63,036",±738,"277,985","±1,316","277,985","±1,316","77,649","±1,075","7,510,882","±23,856","7,510,882","±23,856","50,883",±140,"3,663,104","±8,973","3,663,104","±8,973","52,977",±282,"455,502","±2,028","455,502","±2,028","74,923",±736,"609,124","±2,433","609,124","±2,433","50,985",±368,"4,818,452","±9,284","4,818,452","±9,284","61,229",±190,"2,537,189","±7,046","2,537,189","±7,046","52,182",±200,"1,251,587","±3,914","1,251,587","±3,914","56,570",±303,"1,121,943","±3,987","1,121,943","±3,987","55,477",±401,"1,724,514","±4,759","1,724,514","±4,759","46,535",±288,"1,737,645","±5,467","1,737,645","±5,467","46,710",±353,"554,061","±2,330","554,061","±2,330","53,024",±513,"2,181,093","±4,999","2,181,093","±4,999","78,916",±380,"2,585,715","±5,003","2,585,715","±5,003","74,167",±380,"3,888,646","±8,344","3,888,646","±8,344","52,668",±180,"2,153,202","±5,375","2,153,202","±5,375","65,699",±249,"1,103,514","±4,104","1,103,514","±4,104","42,009",±278,"2,386,203","±6,827","2,386,203","±6,827","51,542",±215,"419,975","±2,155","419,975","±2,155","50,801",±479,"748,405","±2,213","748,405","±2,213","56,675",±392,"1,052,249","±3,833","1,052,249","±3,833","55,434",±349,"526,710","±2,332","526,710","±2,332","71,305",±733,"3,199,111","±7,594","3,199,111","±7,594","76,475",±425,"770,435","±3,318","770,435","±3,318","46,718",±408,"7,302,710","±13,551","7,302,710","±13,551","62,765",±225,"3,874,346","±8,789","3,874,346","±8,789","50,320",±204,"311,525","±1,685","311,525","±1,685","61,285",±669,"4,633,145","±10,307","4,633,145","±10,307","52,407",±153,"1,468,971","±2,956","1,468,971","±2,956","49,767",±240,"1,571,631","±4,213","1,571,631","±4,213","56,119",±370,"5,007,442","±10,133","5,007,442","±10,133","56,951",±205,"412,028","±1,756","412,028","±1,756","61,043",±763,"1,871,307","±5,896","1,871,307","±5,896","48,781",±288,"339,458","±1,687","339,458","±1,687","54,126",±531,"2,547,194","±6,362","2,547,194","±6,362","48,708",±242,"9,430,419","±18,380","9,430,419","±18,380","57,051",±183,"938,365","±2,549","938,365","±2,549","65,325",±407,"258,535","±1,156","258,535","±1,156","57,808",±741,"3,105,636","±8,001","3,105,636","±8,001","68,766",±319,"2,755,697","±6,338","2,755,697","±6,338","66,174",±272,"737,671","±2,866","737,671","±2,866","44,061",±439,"2,328,754","±6,459","2,328,754","±6,459","56,759",±213,"230,237","±1,679","230,237","±1,679","60,938",±836,"1,222,606","±3,569","1,222,606","±3,569","19,775",±176
        One race--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            White,"1,306,050","±4,134",70.30%,±0.1,"53,012",±320,"186,645","±1,421",73.90%,±0.4,"83,478","±1,083","2,045,050","±5,133",82.40%,±0.1,"55,636",±301,"914,131","±3,754",79.70%,±0.1,"47,575",±460,"8,502,843","±17,064",66.00%,±0.1,"70,503",±230,"1,819,724","±4,210",87.40%,±0.1,"67,843",±360,"1,096,888","±3,668",80.50%,±0.2,"80,277",±521,"257,924","±1,609",73.20%,±0.3,"67,046",±839,"126,744","±1,231",45.60%,±0.4,"125,615","±2,654","6,020,935","±17,670",80.20%,±0.1,"53,357",±187,"2,294,306","±7,037",62.60%,±0.1,"60,671",±347,"151,116","±1,318",33.20%,±0.3,"74,152","±1,045","567,770","±2,522",93.20%,±0.2,"51,436",±420,"3,658,538","±9,176",75.90%,±0.1,"66,490",±263,"2,187,190","±6,312",86.20%,±0.1,"54,951",±256,"1,165,820","±3,704",93.10%,±0.1,"57,950",±290,"984,357","±3,715",87.70%,±0.1,"57,594",±434,"1,535,626","±4,231",89.00%,±0.1,"48,228",±313,"1,141,568","±3,962",65.70%,±0.2,"57,109",±438,"533,516","±2,279",96.30%,±0.1,"53,585",±511,"1,323,681","±4,414",60.70%,±0.1,"87,851",±486,"2,141,141","±4,648",82.80%,±0.1,"78,696",±435,"3,161,224","±7,783",81.30%,±0.1,"56,601",±192,"1,902,321","±4,658",88.30%,±0.1,"68,530",±304,"679,970","±3,017",61.60%,±0.2,"52,159",±391,"2,015,756","±6,304",84.50%,±0.1,"54,412",±257,"387,785","±2,033",92.30%,±0.2,"52,030",±530,"677,023","±2,350",90.50%,±0.2,"59,039",±453,"763,418","±3,442",72.60%,±0.2,"58,885",±466,"501,086","±2,429",95.10%,±0.1,"71,699",±763,"2,296,184","±6,873",71.80%,±0.1,"82,608",±373,"606,664","±3,138",78.70%,±0.3,"49,659",±564,"5,037,690","±12,328",69.00%,±0.1,"70,712",±285,"2,802,699","±7,249",72.30%,±0.1,"55,636",±298,"282,821","±1,541",90.80%,±0.2,"63,732",±874,"3,872,073","±9,293",83.60%,±0.1,"56,395",±194,"1,132,019","±2,896",77.10%,±0.1,"52,774",±292,"1,392,298","±4,037",88.60%,±0.1,"57,026",±398,"4,233,249","±9,411",84.50%,±0.1,"60,591",±205,"350,176","±1,854",85.00%,±0.3,"65,182",±762,"1,315,492","±4,371",70.30%,±0.1,"56,174",±338,"305,746","±1,527",90.10%,±0.2,"56,820",±593,"2,041,450","±5,405",80.10%,±0.1,"51,801",±223,"7,187,667","±13,375",76.20%,±0.1,"60,322",±191,"844,218","±2,903",90.00%,±0.2,"67,070",±384,"248,813","±1,101",96.20%,±0.1,"58,244",±768,"2,244,762","±6,552",72.30%,±0.1,"73,982",±329,"2,250,425","±6,229",81.70%,±0.1,"67,533",±330,"698,194","±2,568",94.60%,±0.1,"44,580",±464,"2,080,535","±5,989",89.30%,±0.1,"59,534",±247,"215,573","±1,550",93.60%,±0.3,"61,801",±892,"837,529","±4,288",68.50%,±0.3,"20,529",±249
            Black or African American,"481,514","±2,693",25.90%,±0.1,"31,183",±313,"7,857",±527,3.10%,±0.2,"56,696","±2,891","101,091","±1,469",4.10%,±0.1,"42,089",±982,"172,490","±1,507",15.00%,±0.1,"29,299",±734,"815,002","±3,715",6.30%,±0.1,"46,219",±435,"76,220","±1,299",3.70%,±0.1,"47,687","±1,161","130,942","±1,475",9.60%,±0.1,"45,972","±1,160","70,657","±1,061",20.10%,±0.3,"48,850","±1,670","123,505","±1,279",44.40%,±0.4,"41,387","±1,045","1,029,505","±6,295",13.70%,±0.1,"37,280",±271,"1,114,736","±4,672",30.40%,±0.1,"40,112",±378,"9,331",±494,2.00%,±0.1,"68,825","±7,062","3,109",±310,0.50%,±0.1,"37,216","±13,526","664,742","±3,314",13.80%,±0.1,"35,572",±420,"229,205","±2,058",9.00%,±0.1,"32,163",±516,"35,431",±838,2.80%,±0.1,"30,505","±1,219","63,694","±1,035",5.70%,±0.1,"34,664","±1,173","136,072","±1,343",7.90%,±0.1,"32,160",±557,"525,543","±3,115",30.20%,±0.1,"28,743",±431,"4,530",±384,0.80%,±0.1,"28,018","±5,653","636,944","±2,681",29.20%,±0.1,"62,827",±531,"166,746","±2,161",6.40%,±0.1,"46,196","±1,260","519,723","±2,582",13.40%,±0.1,"32,163",±294,"105,053","±1,584",4.90%,±0.1,"32,743","±1,083","394,708","±2,280",35.80%,±0.2,"28,347",±541,"265,848","±1,961",11.10%,±0.1,"34,948",±622,"1,529",±251,0.40%,±0.1,"31,352","±9,140","33,535",±704,4.50%,±0.1,"31,523","±1,230","91,461","±1,248",8.70%,±0.1,"38,846","±1,352","5,726",±506,1.10%,±0.1,"50,424","±7,334","420,796","±2,809",13.20%,±0.1,"48,978",±797,"15,247",±620,2.00%,±0.1,"41,379","±2,157","1,075,113","±4,153",14.70%,±0.1,"43,997",±429,"813,338","±3,118",21.00%,±0.1,"35,690",±299,"6,680",±433,2.10%,±0.1,"30,500","±4,676","572,410","±2,915",12.40%,±0.1,"30,575",±312,"107,756","±1,388",7.30%,±0.1,"32,185",±720,"25,782",±924,1.60%,±0.1,"33,143","±3,282","500,718","±2,395",10.00%,±0.1,"35,349",±429,"23,187",±729,5.60%,±0.2,"38,368","±3,173","486,286","±2,779",26.00%,±0.1,"31,960",±293,"4,587",±338,1.40%,±0.1,"32,192","±5,530","407,114","±2,415",16.00%,±0.1,"35,371",±454,"1,184,353","±4,520",12.60%,±0.1,"42,401",±332,"9,014",±458,1.00%,±0.1,"40,536","±3,438","1,970",±202,0.80%,±0.1,"41,553","±4,319","580,167","±3,010",18.70%,±0.1,"47,246",±510,"95,709","±1,363",3.50%,±0.1,"47,057","±1,391","24,015",±796,3.30%,±0.1,"31,939","±1,617","128,168","±1,263",5.50%,±0.1,"29,081",±748,"2,193",±311,1.00%,±0.1,"43,091","±7,202","127,598","±2,347",10.40%,±0.2,"19,138",±524
            American Indian and Alaska Native,"9,620",±605,0.50%,±0.1,"48,678","±3,056","28,821",±740,11.40%,±0.3,"47,397","±1,845","81,902","±1,451",3.30%,±0.1,"33,402","±1,059","7,421",±563,0.60%,±0.1,"36,408","±2,403","92,887","±2,190",0.70%,±0.1,"50,229",±858,"18,380",±820,0.90%,±0.1,"41,833","±2,114","3,127",±363,0.20%,±0.1,"46,004","±7,591","1,440",±224,0.40%,±0.1,"39,929","±11,084",775,±182,0.30%,±0.1,"48,438","±31,055","19,994",±884,0.30%,±0.1,"43,427","±4,248","10,831",±617,0.30%,±0.1,"39,767","±2,792","1,061",±184,0.20%,±0.1,"46,033","±18,649","7,171",±461,1.20%,±0.1,"40,627","±3,205","11,117",±698,0.20%,±0.1,"41,676","±3,519","6,218",±454,0.20%,±0.1,"38,913","±2,826","3,893",±400,0.30%,±0.1,"33,382","±2,612","8,905",±472,0.80%,±0.1,"41,807","±4,590","3,786",±504,0.20%,±0.1,"30,761","±3,953","9,736",±516,0.60%,±0.1,"41,645","±2,987","3,255",±262,0.60%,±0.1,"32,372","±5,925","5,982",±424,0.30%,±0.1,"63,934","±10,843","4,857",±418,0.20%,±0.1,"40,986","±6,814","19,229",±667,0.50%,±0.1,"40,486","±1,790","18,961",±654,0.90%,±0.1,"36,017","±1,633","4,239",±334,0.40%,±0.1,"32,088","±3,042","10,525",±593,0.40%,±0.1,"40,985","±5,223","18,573",±549,4.40%,±0.1,"31,277","±1,236","5,042",±377,0.70%,±0.1,"34,962","±4,477","11,213",±521,1.10%,±0.1,"41,749","±2,359",908,±169,0.20%,±0.1,"47,882","±7,312","6,142",±402,0.20%,±0.1,"44,146","±7,639","55,047",±943,7.10%,±0.1,"31,947",±812,"26,710",±995,0.40%,±0.1,"40,043","±2,284","40,653",±875,1.00%,±0.1,"36,833","±1,480","11,702",±444,3.80%,±0.1,"31,725","±3,358","9,395",±707,0.20%,±0.1,"34,326","±2,458","94,184","±1,352",6.40%,±0.1,"40,846",±619,"15,449",±837,1.00%,±0.1,"40,296","±2,205","8,774",±565,0.20%,±0.1,"36,898","±3,300","1,964",±309,0.50%,±0.1,"26,995","±4,508","5,830",±361,0.30%,±0.1,"37,486","±6,603","18,363",±532,5.40%,±0.2,"26,847","±1,590","7,044",±524,0.30%,±0.1,"40,934","±5,261","44,850","±1,319",0.50%,±0.1,"50,793","±1,930","8,591",±543,0.90%,±0.1,"41,569","±3,156",958,±163,0.40%,±0.1,"40,585","±8,451","8,513",±511,0.30%,±0.1,"59,659","±5,910","31,485",±980,1.10%,±0.1,"42,804","±1,582","1,465",±298,0.20%,±0.1,"24,271","±6,421","18,199",±587,0.80%,±0.1,"39,624","±1,398","3,592",±268,1.60%,±0.1,"46,826","±4,578","3,934",±432,0.30%,±0.1,"21,169","±2,727"
